,Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,COUNTRY,FIRST_VACCINE_DATE
317,2020-11-15,AR,Argentina,AMRO,4192,1355594,113,41968,Argentina,2020-12-29
318,2020-11-16,AR,Argentina,AMRO,10360,1365954,229,42197,Argentina,2020-12-29
319,2020-11-17,AR,Argentina,AMRO,10289,1376243,206,42403,Argentina,2020-12-29
320,2020-11-18,AR,Argentina,AMRO,9825,1386068,207,42610,Argentina,2020-12-29
321,2020-11-19,AR,Argentina,AMRO,9931,1395999,184,42794,Argentina,2020-12-29
322,2020-11-20,AR,Argentina,AMRO,9330,1405329,163,42957,Argentina,2020-12-29
323,2020-11-21,AR,Argentina,AMRO,5049,1410378,107,43064,Argentina,2020-12-29
324,2020-11-22,AR,Argentina,AMRO,3103,1413481,74,43138,Argentina,2020-12-29
325,2020-11-23,AR,Argentina,AMRO,4722,1418203,117,43255,Argentina,2020-12-29
326,2020-11-24,AR,Argentina,AMRO,9188,1427391,202,43457,Argentina,2020-12-29
327,2020-11-25,AR,Argentina,AMRO,8842,1436233,137,43594,Argentina,2020-12-29
328,2020-11-26,AR,Argentina,AMRO,8188,1444421,162,43756,Argentina,2020-12-29
329,2020-11-27,AR,Argentina,AMRO,7592,1452013,151,43907,Argentina,2020-12-29
330,2020-11-28,AR,Argentina,AMRO,5052,1457065,106,44013,Argentina,2020-12-29
331,2020-11-29,AR,Argentina,AMRO,4450,1461515,68,44081,Argentina,2020-12-29
332,2020-11-30,AR,Argentina,AMRO,7916,1469431,151,44232,Argentina,2020-12-29
333,2020-12-01,AR,Argentina,AMRO,7854,1477285,147,44379,Argentina,2020-12-29
334,2020-12-02,AR,Argentina,AMRO,7146,1484431,125,44504,Argentina,2020-12-29
335,2020-12-03,AR,Argentina,AMRO,7552,1491983,164,44668,Argentina,2020-12-29
336,2020-12-04,AR,Argentina,AMRO,5958,1497941,120,44788,Argentina,2020-12-29
337,2020-12-05,AR,Argentina,AMRO,3936,1501877,83,44871,Argentina,2020-12-29
338,2020-12-06,AR,Argentina,AMRO,2400,1504277,72,44943,Argentina,2020-12-29
339,2020-12-07,AR,Argentina,AMRO,3519,1507796,92,45035,Argentina,2020-12-29
340,2020-12-08,AR,Argentina,AMRO,3273,1511069,74,45109,Argentina,2020-12-29
341,2020-12-09,AR,Argentina,AMRO,7027,1518096,175,45284,Argentina,2020-12-29
342,2020-12-10,AR,Argentina,AMRO,7306,1525402,151,45435,Argentina,2020-12-29
343,2020-12-11,AR,Argentina,AMRO,6964,1532366,155,45590,Argentina,2020-12-29
344,2020-12-12,AR,Argentina,AMRO,3948,1536314,76,45666,Argentina,2020-12-29
345,2020-12-13,AR,Argentina,AMRO,3277,1539591,72,45738,Argentina,2020-12-29
346,2020-12-14,AR,Argentina,AMRO,7327,1546918,183,45921,Argentina,2020-12-29
347,2020-12-15,AR,Argentina,AMRO,7643,1554561,144,46065,Argentina,2020-12-29
348,2020-12-16,AR,Argentina,AMRO,7281,1561842,129,46194,Argentina,2020-12-29
349,2020-12-17,AR,Argentina,AMRO,7488,1569330,150,46344,Argentina,2020-12-29
350,2020-12-18,AR,Argentina,AMRO,7351,1576681,140,46484,Argentina,2020-12-29
351,2020-12-19,AR,Argentina,AMRO,4830,1581511,102,46586,Argentina,2020-12-29
352,2020-12-20,AR,Argentina,AMRO,3534,1585045,62,46648,Argentina,2020-12-29
353,2020-12-21,AR,Argentina,AMRO,9070,1594115,191,46839,Argentina,2020-12-29
354,2020-12-22,AR,Argentina,AMRO,8983,1603098,160,46999,Argentina,2020-12-29
355,2020-12-23,AR,Argentina,AMRO,8527,1611625,142,47141,Argentina,2020-12-29
356,2020-12-24,AR,Argentina,AMRO,5413,1617038,80,47221,Argentina,2020-12-29
357,2020-12-25,AR,Argentina,AMRO,2331,1619369,51,47272,Argentina,2020-12-29
358,2020-12-26,AR,Argentina,AMRO,5936,1625305,145,47417,Argentina,2020-12-29
359,2020-12-27,AR,Argentina,AMRO,4603,1629908,90,47507,Argentina,2020-12-29
360,2020-12-28,AR,Argentina,AMRO,12226,1642134,248,47755,Argentina,2020-12-29
361,2020-12-29,AR,Argentina,AMRO,12671,1654805,191,47946,Argentina,2020-12-29
362,2020-12-30,AR,Argentina,AMRO,12545,1667350,212,48158,Argentina,2020-12-29
363,2020-12-31,AR,Argentina,AMRO,6969,1674319,113,48271,Argentina,2020-12-29
364,2021-01-01,AR,Argentina,AMRO,3422,1677741,66,48337,Argentina,2020-12-29
365,2021-01-02,AR,Argentina,AMRO,7161,1684902,148,48485,Argentina,2020-12-29
366,2021-01-03,AR,Argentina,AMRO,5470,1690372,125,48610,Argentina,2020-12-29
367,2021-01-04,AR,Argentina,AMRO,14114,1704486,261,48871,Argentina,2020-12-29
368,2021-01-05,AR,Argentina,AMRO,14475,1718961,248,49119,Argentina,2020-12-29
369,2021-01-06,AR,Argentina,AMRO,13906,1732867,233,49352,Argentina,2020-12-29
370,2021-01-07,AR,Argentina,AMRO,14373,1747240,245,49597,Argentina,2020-12-29
371,2021-01-08,AR,Argentina,AMRO,13275,1760515,203,49800,Argentina,2020-12-29
372,2021-01-09,AR,Argentina,AMRO,8431,1768946,113,49913,Argentina,2020-12-29
373,2021-01-10,AR,Argentina,AMRO,6159,1775105,112,50025,Argentina,2020-12-29
374,2021-01-11,AR,Argentina,AMRO,13671,1788776,251,50276,Argentina,2020-12-29
375,2021-01-12,AR,Argentina,AMRO,13312,1802088,227,50503,Argentina,2020-12-29
376,2021-01-13,AR,Argentina,AMRO,12902,1814990,211,50714,Argentina,2020-12-29
377,2021-01-14,AR,Argentina,AMRO,12373,1827363,228,50942,Argentina,2020-12-29
378,2021-01-15,AR,Argentina,AMRO,11433,1838796,175,51117,Argentina,2020-12-29
379,2021-01-16,AR,Argentina,AMRO,8526,1847322,124,51241,Argentina,2020-12-29
380,2021-01-17,AR,Argentina,AMRO,5729,1853051,84,51325,Argentina,2020-12-29
381,2021-01-18,AR,Argentina,AMRO,13018,1866069,229,51554,Argentina,2020-12-29
382,2021-01-19,AR,Argentina,AMRO,12690,1878759,227,51781,Argentina,2020-12-29
383,2021-01-20,AR,Argentina,AMRO,12618,1891377,167,51948,Argentina,2020-12-29
384,2021-01-21,AR,Argentina,AMRO,12865,1904242,221,52169,Argentina,2020-12-29
385,2021-01-22,AR,Argentina,AMRO,14333,1918575,202,52371,Argentina,2020-12-29
386,2021-01-23,AR,Argentina,AMRO,8509,1927084,128,52499,Argentina,2020-12-29
387,2021-01-24,AR,Argentina,AMRO,5283,1932367,86,52585,Argentina,2020-12-29
388,2021-01-25,AR,Argentina,AMRO,12323,1944690,241,52826,Argentina,2020-12-29
389,2021-01-26,AR,Argentina,AMRO,10910,1955600,188,53014,Argentina,2020-12-29
390,2021-01-27,AR,Argentina,AMRO,10348,1965948,181,53195,Argentina,2020-12-29
391,2021-01-28,AR,Argentina,AMRO,8817,1974765,179,53374,Argentina,2020-12-29
392,2021-01-29,AR,Argentina,AMRO,9057,1983822,168,53542,Argentina,2020-12-29
393,2021-01-30,AR,Argentina,AMRO,5508,1989330,103,53645,Argentina,2020-12-29
394,2021-01-31,AR,Argentina,AMRO,4222,1993552,71,53716,Argentina,2020-12-29
395,2021-02-01,AR,Argentina,AMRO,9418,2002970,180,53896,Argentina,2020-12-29
396,2021-02-02,AR,Argentina,AMRO,9031,2012001,167,54063,Argentina,2020-12-29
397,2021-02-03,AR,Argentina,AMRO,8884,2020885,131,54194,Argentina,2020-12-29
398,2021-02-04,AR,Argentina,AMRO,8126,2029011,172,54366,Argentina,2020-12-29
399,2021-02-05,AR,Argentina,AMRO,7916,2036927,147,54513,Argentina,2020-12-29
400,2021-02-06,AR,Argentina,AMRO,4624,2041551,84,54597,Argentina,2020-12-29
401,2021-02-07,AR,Argentina,AMRO,3270,2044821,67,54664,Argentina,2020-12-29
402,2021-02-08,AR,Argentina,AMRO,7945,2052766,181,54845,Argentina,2020-12-29
403,2021-02-09,AR,Argentina,AMRO,7615,2060381,135,54980,Argentina,2020-12-29
404,2021-02-10,AR,Argentina,AMRO,7200,2067581,145,55125,Argentina,2020-12-29
405,2021-02-11,AR,Argentina,AMRO,7132,2074713,139,55264,Argentina,2020-12-29
406,2021-02-12,AR,Argentina,AMRO,8473,2083186,149,55413,Argentina,2020-12-29
407,2021-02-13,AR,Argentina,AMRO,9600,2092786,123,55536,Argentina,2020-12-29
408,2021-02-14,AR,Argentina,AMRO,2779,2095565,63,55599,Argentina,2020-12-29
409,2021-02-15,AR,Argentina,AMRO,4263,2099828,87,55686,Argentina,2020-12-29
410,2021-02-16,AR,Argentina,AMRO,4941,2104769,96,55782,Argentina,2020-12-29
411,2021-02-17,AR,Argentina,AMRO,8519,2113288,175,55957,Argentina,2020-12-29
412,2021-02-18,AR,Argentina,AMRO,8168,2121456,141,56098,Argentina,2020-12-29
413,2021-02-19,AR,Argentina,AMRO,7713,2129169,147,56245,Argentina,2020-12-29
414,2021-02-20,AR,Argentina,AMRO,5566,2134735,80,56325,Argentina,2020-12-29
415,2021-02-21,AR,Argentina,AMRO,3517,2138252,71,56396,Argentina,2020-12-29
416,2021-02-22,AR,Argentina,AMRO,8088,2146340,165,56561,Argentina,2020-12-29
417,2021-02-23,AR,Argentina,AMRO,7326,2153666,137,56698,Argentina,2020-12-29
418,2021-02-24,AR,Argentina,AMRO,7573,2161239,135,56833,Argentina,2020-12-29
419,2021-02-25,AR,Argentina,AMRO,7877,2169116,130,56963,Argentina,2020-12-29
420,2021-02-26,AR,Argentina,AMRO,6648,2175764,130,57093,Argentina,2020-12-29
421,2021-02-27,AR,Argentina,AMRO,4238,2180002,81,57174,Argentina,2020-12-29
422,2021-02-28,AR,Argentina,AMRO,2951,2182953,53,57227,Argentina,2020-12-29
423,2021-03-01,AR,Argentina,AMRO,7563,2190516,206,57433,Argentina,2020-12-29
424,2021-03-02,AR,Argentina,AMRO,7485,2198001,162,57595,Argentina,2020-12-29
425,2021-03-03,AR,Argentina,AMRO,7497,2205498,142,57737,Argentina,2020-12-29
426,2021-03-04,AR,Argentina,AMRO,7258,2212756,125,57862,Argentina,2020-12-29
427,2021-03-05,AR,Argentina,AMRO,6901,2219657,120,57982,Argentina,2020-12-29
428,2021-03-06,AR,Argentina,AMRO,4324,2223981,85,58067,Argentina,2020-12-29
429,2021-03-07,AR,Argentina,AMRO,2695,2226676,44,58111,Argentina,2020-12-29
430,2021-03-08,AR,Argentina,AMRO,7653,2234329,166,58277,Argentina,2020-12-29
431,2021-03-09,AR,Argentina,AMRO,7682,2242011,173,58450,Argentina,2020-12-29
432,2021-03-10,AR,Argentina,AMRO,7914,2249925,157,58607,Argentina,2020-12-29
433,2021-03-11,AR,Argentina,AMRO,10972,2260897,162,58769,Argentina,2020-12-29
434,2021-03-12,AR,Argentina,AMRO,7796,2268693,149,58918,Argentina,2020-12-29
435,2021-03-13,AR,Argentina,AMRO,4771,2273464,93,59011,Argentina,2020-12-29
436,2021-03-14,AR,Argentina,AMRO,3491,2276955,77,59088,Argentina,2020-12-29
437,2021-03-15,AR,Argentina,AMRO,8282,2285237,197,59285,Argentina,2020-12-29
438,2021-03-16,AR,Argentina,AMRO,8390,2293627,152,59437,Argentina,2020-12-29
439,2021-03-17,AR,Argentina,AMRO,8865,2302492,169,59606,Argentina,2020-12-29
440,2021-03-18,AR,Argentina,AMRO,8599,2311091,162,59768,Argentina,2020-12-29
441,2021-03-19,AR,Argentina,AMRO,8376,2319467,151,59919,Argentina,2020-12-29
442,2021-03-20,AR,Argentina,AMRO,5799,2325266,90,60009,Argentina,2020-12-29
443,2021-03-21,AR,Argentina,AMRO,3320,2328586,73,60082,Argentina,2020-12-29
444,2021-03-22,AR,Argentina,AMRO,10247,2338833,187,60269,Argentina,2020-12-29
445,2021-03-23,AR,Argentina,AMRO,10698,2349531,220,60489,Argentina,2020-12-29
446,2021-03-24,AR,Argentina,AMRO,6712,2356243,137,60626,Argentina,2020-12-29
447,2021-03-25,AR,Argentina,AMRO,13776,2370019,232,60858,Argentina,2020-12-29
448,2021-03-26,AR,Argentina,AMRO,14512,2384531,207,61065,Argentina,2020-12-29
449,2021-03-27,AR,Argentina,AMRO,9340,2393871,173,61238,Argentina,2020-12-29
450,2021-03-28,AR,Argentina,AMRO,6196,2400067,103,61341,Argentina,2020-12-29
451,2021-03-29,AR,Argentina,AMRO,15073,2415140,286,61627,Argentina,2020-12-29
452,2021-03-30,AR,Argentina,AMRO,16372,2431512,281,61908,Argentina,2020-12-29
453,2021-03-31,AR,Argentina,AMRO,16859,2448371,260,62168,Argentina,2020-12-29
454,2021-04-01,AR,Argentina,AMRO,13110,2461481,234,62402,Argentina,2020-12-29
455,2021-04-02,AR,Argentina,AMRO,10827,2472308,153,62555,Argentina,2020-12-29
456,2021-04-03,AR,Argentina,AMRO,12923,2485231,261,62816,Argentina,2020-12-29
457,2021-04-04,AR,Argentina,AMRO,8813,2494044,179,62995,Argentina,2020-12-29
458,2021-04-05,AR,Argentina,AMRO,21648,2515692,430,63425,Argentina,2020-12-29
459,2021-04-06,AR,Argentina,AMRO,25414,2541106,433,63858,Argentina,2020-12-29
460,2021-04-07,AR,Argentina,AMRO,23990,2565096,408,64266,Argentina,2020-12-29
461,2021-04-08,AR,Argentina,AMRO,26657,2591753,397,64663,Argentina,2020-12-29
462,2021-04-09,AR,Argentina,AMRO,24136,2615889,378,65041,Argentina,2020-12-29
463,2021-04-10,AR,Argentina,AMRO,18025,2633914,320,65361,Argentina,2020-12-29
464,2021-04-11,AR,Argentina,AMRO,13499,2647413,253,65614,Argentina,2020-12-29
465,2021-04-12,AR,Argentina,AMRO,25068,2672481,526,66140,Argentina,2020-12-29
466,2021-04-13,AR,Argentina,AMRO,27371,2699852,589,66729,Argentina,2020-12-29
467,2021-04-14,AR,Argentina,AMRO,25253,2725105,519,67248,Argentina,2020-12-29
468,2021-04-15,AR,Argentina,AMRO,27059,2752164,507,67755,Argentina,2020-12-29
469,2021-04-16,AR,Argentina,AMRO,26177,2778341,497,68252,Argentina,2020-12-29
470,2021-04-17,AR,Argentina,AMRO,19518,2797859,369,68621,Argentina,2020-12-29
471,2021-04-18,AR,Argentina,AMRO,14077,2811936,286,68907,Argentina,2020-12-29
472,2021-04-19,AR,Argentina,AMRO,28196,2840132,609,69516,Argentina,2020-12-29
473,2021-04-20,AR,Argentina,AMRO,29370,2869502,617,70133,Argentina,2020-12-29
474,2021-04-21,AR,Argentina,AMRO,25944,2895446,542,70675,Argentina,2020-12-29
475,2021-04-22,AR,Argentina,AMRO,27321,2922767,584,71259,Argentina,2020-12-29
476,2021-04-23,AR,Argentina,AMRO,25968,2948735,501,71760,Argentina,2020-12-29
477,2021-04-24,AR,Argentina,AMRO,16515,2965250,359,72119,Argentina,2020-12-29
478,2021-04-25,AR,Argentina,AMRO,12440,2977690,258,72377,Argentina,2020-12-29
479,2021-04-26,AR,Argentina,AMRO,25228,3002918,584,72961,Argentina,2020-12-29
480,2021-04-27,AR,Argentina,AMRO,25537,3028455,591,73552,Argentina,2020-12-29
481,2021-04-28,AR,Argentina,AMRO,23783,3052238,479,74031,Argentina,2020-12-29
482,2021-04-29,AR,Argentina,AMRO,23668,3075906,507,74538,Argentina,2020-12-29
483,2021-04-30,AR,Argentina,AMRO,21632,3097538,462,75000,Argentina,2020-12-29
484,2021-05-01,AR,Argentina,AMRO,11830,3109368,259,75259,Argentina,2020-12-29
485,2021-05-02,AR,Argentina,AMRO,9815,3119183,233,75492,Argentina,2020-12-29
486,2021-05-03,AR,Argentina,AMRO,25738,3144921,606,76098,Argentina,2020-12-29
487,2021-05-04,AR,Argentina,AMRO,24613,3169534,510,76608,Argentina,2020-12-29
488,2021-05-05,AR,Argentina,AMRO,25352,3194886,549,77157,Argentina,2020-12-29
489,2021-05-06,AR,Argentina,AMRO,22560,3217446,500,77657,Argentina,2020-12-29
490,2021-05-07,AR,Argentina,AMRO,23314,3240760,477,78134,Argentina,2020-12-29
491,2021-05-08,AR,Argentina,AMRO,13531,3254291,294,78428,Argentina,2020-12-29
492,2021-05-09,AR,Argentina,AMRO,9600,3263891,253,78681,Argentina,2020-12-29
493,2021-05-10,AR,Argentina,AMRO,25741,3289632,669,79350,Argentina,2020-12-29
494,2021-05-11,AR,Argentina,AMRO,27685,3317317,597,79947,Argentina,2020-12-29
495,2021-05-12,AR,Argentina,AMRO,23003,3340320,520,80467,Argentina,2020-12-29
496,2021-05-13,AR,Argentina,AMRO,27846,3368166,605,81072,Argentina,2020-12-29
497,2021-05-14,AR,Argentina,AMRO,26550,3394716,570,81642,Argentina,2020-12-29
498,2021-05-15,AR,Argentina,AMRO,18097,3412813,334,81976,Argentina,2020-12-29
499,2021-05-16,AR,Argentina,AMRO,17067,3429880,346,82322,Argentina,2020-12-29
500,2021-05-17,AR,Argentina,AMRO,37686,3467566,878,83200,Argentina,2020-12-29
501,2021-05-18,AR,Argentina,AMRO,39310,3506876,738,83938,Argentina,2020-12-29
502,2021-05-19,AR,Argentina,AMRO,37184,3544060,756,84694,Argentina,2020-12-29
503,2021-05-20,AR,Argentina,AMRO,36835,3580895,697,85391,Argentina,2020-12-29
504,2021-05-21,AR,Argentina,AMRO,37522,3618417,640,86031,Argentina,2020-12-29
505,2021-05-22,AR,Argentina,AMRO,28586,3647003,475,86506,Argentina,2020-12-29
506,2021-05-23,AR,Argentina,AMRO,17537,3664540,332,86838,Argentina,2020-12-29
507,2021-05-24,AR,Argentina,AMRO,26323,3690863,603,87441,Argentina,2020-12-29
508,2021-05-25,AR,Argentina,AMRO,23428,3714291,498,87939,Argentina,2020-12-29
509,2021-05-26,AR,Argentina,AMRO,40579,3754870,926,88865,Argentina,2020-12-29
510,2021-05-27,AR,Argentina,AMRO,40534,3795404,774,89639,Argentina,2020-12-29
511,2021-05-28,AR,Argentina,AMRO,37182,3832586,743,90382,Argentina,2020-12-29
512,2021-05-29,AR,Argentina,AMRO,23664,3856250,437,90819,Argentina,2020-12-29
513,2021-05-30,AR,Argentina,AMRO,16622,3872872,358,91177,Argentina,2020-12-29
514,2021-05-31,AR,Argentina,AMRO,35748,3908620,820,91997,Argentina,2020-12-29
515,2021-06-01,AR,Argentina,AMRO,34373,3942993,663,92660,Argentina,2020-12-29
516,2021-06-02,AR,Argentina,AMRO,32245,3975238,674,93334,Argentina,2020-12-29
517,2021-06-03,AR,Argentina,AMRO,31561,4006799,600,93934,Argentina,2020-12-29
518,2021-06-04,AR,Argentina,AMRO,29462,4036261,570,94504,Argentina,2020-12-29
519,2021-06-05,AR,Argentina,AMRO,19105,4055366,363,94867,Argentina,2020-12-29
520,2021-06-06,AR,Argentina,AMRO,12711,4068077,288,95155,Argentina,2020-12-29
521,2021-06-07,AR,Argentina,AMRO,28881,4096958,619,95774,Argentina,2020-12-29
522,2021-06-08,AR,Argentina,AMRO,30572,4127530,610,96384,Argentina,2020-12-29
523,2021-06-09,AR,Argentina,AMRO,28448,4155978,546,96930,Argentina,2020-12-29
524,2021-06-10,AR,Argentina,AMRO,25435,4181413,487,97417,Argentina,2020-12-29
525,2021-06-11,AR,Argentina,AMRO,24199,4205612,488,97905,Argentina,2020-12-29
526,2021-06-12,AR,Argentina,AMRO,14064,4219676,305,98210,Argentina,2020-12-29
527,2021-06-13,AR,Argentina,AMRO,11170,4230846,262,98472,Argentina,2020-12-29
528,2021-06-14,AR,Argentina,AMRO,27228,4258074,550,99022,Argentina,2020-12-29
529,2021-06-15,AR,Argentina,AMRO,26925,4284999,519,99541,Argentina,2020-12-29
530,2021-06-16,AR,Argentina,AMRO,23104,4308103,468,100009,Argentina,2020-12-29
531,2021-06-17,AR,Argentina,AMRO,20651,4328754,363,100372,Argentina,2020-12-29
532,2021-06-18,AR,Argentina,AMRO,19326,4348080,379,100751,Argentina,2020-12-29
533,2021-06-19,AR,Argentina,AMRO,13039,4361119,250,101001,Argentina,2020-12-29
534,2021-06-20,AR,Argentina,AMRO,7363,4368482,165,101166,Argentina,2020-12-29
535,2021-06-21,AR,Argentina,AMRO,12045,4380527,303,101469,Argentina,2020-12-29
536,2021-06-22,AR,Argentina,AMRO,26175,4406702,535,102004,Argentina,2020-12-29
537,2021-06-23,AR,Argentina,AMRO,25338,4432040,488,102492,Argentina,2020-12-29
538,2021-06-24,AR,Argentina,AMRO,23186,4455226,448,102940,Argentina,2020-12-29
539,2021-06-25,AR,Argentina,AMRO,22969,4478195,347,103287,Argentina,2020-12-29
540,2021-06-26,AR,Argentina,AMRO,13897,4492092,223,103510,Argentina,2020-12-29
541,2021-06-27,AR,Argentina,AMRO,9537,4501629,188,103698,Argentina,2020-12-29
542,2021-06-28,AR,Argentina,AMRO,22506,4524135,411,104109,Argentina,2020-12-29
543,2021-06-29,AR,Argentina,AMRO,22566,4546701,362,104471,Argentina,2020-12-29
544,2021-06-30,AR,Argentina,AMRO,21406,4568107,347,104818,Argentina,2020-12-29
545,2021-07-01,AR,Argentina,AMRO,20759,4588866,340,105158,Argentina,2020-12-29
546,2021-07-02,AR,Argentina,AMRO,19326,4608192,364,105522,Argentina,2020-12-29
547,2021-07-03,AR,Argentina,AMRO,10630,4618822,196,105718,Argentina,2020-12-29
548,2021-07-04,AR,Argentina,AMRO,8251,4627073,149,105867,Argentina,2020-12-29
549,2021-07-05,AR,Argentina,AMRO,21734,4648807,426,106293,Argentina,2020-12-29
550,2021-07-06,AR,Argentina,AMRO,19635,4668442,352,106645,Argentina,2020-12-29
551,2021-07-07,AR,Argentina,AMRO,19391,4687833,317,106962,Argentina,2020-12-29
552,2021-07-08,AR,Argentina,AMRO,19107,4706940,307,107269,Argentina,2020-12-29
553,2021-07-09,AR,Argentina,AMRO,10843,4717783,167,107436,Argentina,2020-12-29
554,2021-07-10,AR,Argentina,AMRO,10839,4728622,193,107629,Argentina,2020-12-29
555,2021-07-11,AR,Argentina,AMRO,7332,4735954,127,107756,Argentina,2020-12-29
556,2021-07-12,AR,Argentina,AMRO,19157,4755111,407,108163,Argentina,2020-12-29
557,2021-07-13,AR,Argentina,AMRO,20052,4775163,322,108485,Argentina,2020-12-29
558,2021-07-14,AR,Argentina,AMRO,18428,4793591,306,108791,Argentina,2020-12-29
559,2021-07-15,AR,Argentina,AMRO,16731,4810322,263,109054,Argentina,2020-12-29
560,2021-07-16,AR,Argentina,AMRO,15804,4826126,224,109278,Argentina,2020-12-29
561,2021-07-17,AR,Argentina,AMRO,9192,4835318,152,109430,Argentina,2020-12-29
562,2021-07-18,AR,Argentina,AMRO,5746,4841064,108,109538,Argentina,2020-12-29
563,2021-07-19,AR,Argentina,AMRO,15211,4856275,281,109819,Argentina,2020-12-29
564,2021-07-20,AR,Argentina,AMRO,14575,4870850,231,110050,Argentina,2020-12-29
565,2021-07-21,AR,Argentina,AMRO,14600,4885450,213,110263,Argentina,2020-12-29
566,2021-07-22,AR,Argentina,AMRO,14551,4900001,251,110514,Argentina,2020-12-29
567,2021-07-23,AR,Argentina,AMRO,13782,4913783,181,110695,Argentina,2020-12-29
568,2021-07-24,AR,Argentina,AMRO,9106,4922889,128,110823,Argentina,2020-12-29
569,2021-07-25,AR,Argentina,AMRO,6523,4929412,82,110905,Argentina,2020-12-29
570,2021-07-26,AR,Argentina,AMRO,16968,4946380,248,111153,Argentina,2020-12-29
571,2021-07-27,AR,Argentina,AMRO,16235,4962615,231,111384,Argentina,2020-12-29
572,2021-07-28,AR,Argentina,AMRO,13913,4976528,185,111569,Argentina,2020-12-29
573,2021-07-29,AR,Argentina,AMRO,13619,4990147,160,111729,Argentina,2020-12-29
574,2021-07-30,AR,Argentina,AMRO,13365,5003512,179,111908,Argentina,2020-12-29
575,2021-07-31,AR,Argentina,AMRO,7733,5011245,122,112030,Argentina,2020-12-29
576,2021-08-01,AR,Argentina,AMRO,5392,5016637,80,112110,Argentina,2020-12-29
577,2021-08-02,AR,Argentina,AMRO,14083,5030720,229,112339,Argentina,2020-12-29
578,2021-08-03,AR,Argentina,AMRO,14098,5044818,223,112562,Argentina,2020-12-29
579,2021-08-04,AR,Argentina,AMRO,13726,5058544,191,112753,Argentina,2020-12-29
580,2021-08-05,AR,Argentina,AMRO,12884,5071428,176,112929,Argentina,2020-12-29
581,2021-08-06,AR,Argentina,AMRO,13140,5084568,146,113075,Argentina,2020-12-29
582,2021-08-07,AR,Argentina,AMRO,7488,5092056,113,113188,Argentina,2020-12-29
583,2021-08-08,AR,Argentina,AMRO,5018,5097074,79,113267,Argentina,2020-12-29
584,2021-08-09,AR,Argentina,AMRO,12240,5109314,181,113448,Argentina,2020-12-29
585,2021-08-10,AR,Argentina,AMRO,11823,5121137,176,113624,Argentina,2020-12-29
586,2021-08-11,AR,Argentina,AMRO,10558,5131695,148,113772,Argentina,2020-12-29
587,2021-08-12,AR,Argentina,AMRO,11279,5142974,147,113919,Argentina,2020-12-29
588,2021-08-13,AR,Argentina,AMRO,8971,5151945,137,114056,Argentina,2020-12-29
589,2021-08-14,AR,Argentina,AMRO,4433,5156378,55,114111,Argentina,2020-12-29
590,2021-08-15,AR,Argentina,AMRO,3002,5159380,49,114160,Argentina,2020-12-29
591,2021-08-16,AR,Argentina,AMRO,3905,5163285,67,114227,Argentina,2020-12-29
592,2021-08-17,AR,Argentina,AMRO,10081,5173366,169,114396,Argentina,2020-12-29
593,2021-08-18,AR,Argentina,AMRO,9295,5182661,133,114529,Argentina,2020-12-29
594,2021-08-19,AR,Argentina,AMRO,9715,5192376,114,114643,Argentina,2020-12-29
595,2021-08-20,AR,Argentina,AMRO,7719,5200095,108,114751,Argentina,2020-12-29
596,2021-08-21,AR,Argentina,AMRO,3935,5204030,47,114798,Argentina,2020-12-29
597,2021-08-22,AR,Argentina,AMRO,2604,5206634,46,114844,Argentina,2020-12-29
598,2021-08-23,AR,Argentina,AMRO,7697,5214331,116,114960,Argentina,2020-12-29
599,2021-08-24,AR,Argentina,AMRO,7859,5222190,105,115065,Argentina,2020-12-29
600,2021-08-25,AR,Argentina,AMRO,6006,5228196,97,115162,Argentina,2020-12-29
601,2021-08-26,AR,Argentina,AMRO,6913,5235109,62,115224,Argentina,2020-12-29
602,2021-08-27,AR,Argentina,AMRO,5237,5240346,80,115304,Argentina,2020-12-29
603,2021-08-28,AR,Argentina,AMRO,2738,5243084,53,115357,Argentina,2020-12-29
604,2021-08-29,AR,Argentina,AMRO,1815,5244899,24,115381,Argentina,2020-12-29
605,2021-08-30,AR,Argentina,AMRO,6256,5251155,80,115461,Argentina,2020-12-29
